Record ID	Book	Habitat	WGS_cont	WGS_contsub	WGS_province1	WGS_province2			
20740	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Openings in tropical forests, wood edges, city flower gardens."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20741	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Small clearings in tropical woodlands, city flower gardens, wood edges."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20741	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Small clearings in tropical woodlands, city flower gardens, wood edges."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20741	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Small clearings in tropical woodlands, city flower gardens, wood edges."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20741	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Small clearings in tropical woodlands, city flower gardens, wood edges."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20742	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20742	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20742	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20742	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20743	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Tropical thorn scrub, dry riverbeds, abandoned fields."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20743	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Tropical thorn scrub, dry riverbeds, abandoned fields."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20743	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Tropical thorn scrub, dry riverbeds, abandoned fields."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20743	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Tropical thorn scrub, dry riverbeds, abandoned fields."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20744	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Tropical pine-Sabal palm scrub.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20744	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Tropical pine-Sabal palm scrub.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20744	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Tropical pine-Sabal palm scrub.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20744	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Tropical pine-Sabal palm scrub.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20745	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Males perch, either in openings or on promontories"	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20745	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Males perch, either in openings or on promontories"	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20745	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Males perch, either in openings or on promontories"	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20745	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Males perch, either in openings or on promontories"	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20746	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20746	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20746	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20746	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20747	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20747	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20747	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20747	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20748	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Open woods or forest edges.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20748	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Open woods or forest edges.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20748	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Open woods or forest edges.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20748	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Open woods or forest edges.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20749	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"This duskywing is often found on ridgetops in  areas of scrub oak or cut-over oak woods.Oak or oak-pine scrub, barrens, open sandy or shaley soils."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20749	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"This duskywing is often found on ridgetops in  areas of scrub oak or cut-over oak woods.Oak or oak-pine scrub, barrens, open sandy or shaley soils."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20749	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"This duskywing is often found on ridgetops in  areas of scrub oak or cut-over oak woods.Oak or oak-pine scrub, barrens, open sandy or shaley soils."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20749	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"This duskywing is often found on ridgetops in  areas of scrub oak or cut-over oak woods.Oak or oak-pine scrub, barrens, open sandy or shaley soils."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20750	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak woods or scrub and adjacent edges or fields.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20750	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak woods or scrub and adjacent edges or fields.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20750	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak woods or scrub and adjacent edges or fields.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20750	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak woods or scrub and adjacent edges or fields.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20751	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20751	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20751	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20751	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20752	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20752	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20752	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20752	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)		7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20753	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak thickets in foothills.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20753	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak thickets in foothills.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20753	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak thickets in foothills.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20753	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak thickets in foothills.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20754	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Open woods and edges, power-line rights of way, wooded swamps, open fields."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20754	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Open woods and edges, power-line rights of way, wooded swamps, open fields."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20754	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Open woods and edges, power-line rights of way, wooded swamps, open fields."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20754	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"Open woods and edges, power-line rights of way, wooded swamps, open fields."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20755	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak woodlands.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20755	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak woodlands.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20755	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak woodlands.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20755	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	Oak woodlands.	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20756	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"[image] Males are usually seen perching on hilltops… Females are seen most often near their caterpillar hosts — wild lilacs, most often New Jersey Tea. Males are usually found patrolling and perching on ridgetops.Open brushy fields, barrens, prairie hills."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20756	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"[image] Males are usually seen perching on hilltops… Females are seen most often near their caterpillar hosts — wild lilacs, most often New Jersey Tea. Males are usually found patrolling and perching on ridgetops.Open brushy fields, barrens, prairie hills."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20756	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"[image] Males are usually seen perching on hilltops… Females are seen most often near their caterpillar hosts — wild lilacs, most often New Jersey Tea. Males are usually found patrolling and perching on ridgetops.Open brushy fields, barrens, prairie hills."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20756	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"[image] Males are usually seen perching on hilltops… Females are seen most often near their caterpillar hosts — wild lilacs, most often New Jersey Tea. Males are usually found patrolling and perching on ridgetops.Open brushy fields, barrens, prairie hills."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
20757	A Field Guide to Eastern Butterflies (Peterson Field Guide Series)	"HABITAT: OjTen fields, scrub, wood edges."	7 Northern America	 70 Subarctic America	 Greenland (GNL-OO)	 72 Eastern Canada	 74 North-Central U.S.A.	 75 Northeastern U.S.A.	 78 Southeastern U.S.A.
